promo_id,transaction_id,product_id,store_id,date,discount_pct,promo_type
PRM0008168,TXN00041039,P012,S002,2023-04-13,0.15,Flash Sale
PRM0008169,TXN00041045,P012,S002,2023-04-19,0.12,Clearance
PRM0008170,TXN00041050,P012,S002,2023-04-24,0.37,Festival
PRM0008171,TXN00041051,P012,S002,2023-04-25,0.23,Seasonal
PRM0008172,TXN00041054,P012,S002,2023-04-28,0.1,Flash Sale
PRM0008173,TXN00041055,P012,S002,2023-04-29,0.05,Flash Sale
PRM0008174,TXN00041059,P012,S002,2023-05-03,0.25,Clearance
PRM0008175,TXN00041060,P012,S002,2023-05-04,0.35,Seasonal
PRM0008176,TXN00041062,P012,S002,2023-05-06,0.16,Festival
PRM0008177,TXN00041068,P012,S002,2023-05-12,0.38,Flash Sale
PRM0008178,TXN00041069,P012,S002,2023-05-13,0.32,Seasonal
PRM0008179,TXN00041074,P012,S002,2023-05-18,0.28,Seasonal
PRM0008180,TXN00041076,P012,S002,2023-05-20,0.26,Festival
PRM0008181,TXN00041077,P012,S002,2023-05-21,0.21,Clearance
PRM0008182,TXN00041087,P012,S002,2023-05-31,0.39,Flash Sale
PRM0008183,TXN00041089,P012,S002,2023-06-02,0.39,Clearance
PRM0008184,TXN00041099,P012,S002,2023-06-12,0.09,Seasonal
PRM0008185,TXN00041102,P012,S002,2023-06-15,0.07,Flash Sale
PRM0008186,TXN00041106,P012,S002,2023-06-19,0.09,Clearance
PRM0008187,TXN00041107,P012,S002,2023-06-20,0.3,Clearance
PRM0008188,TXN00041109,P012,S002,2023-06-22,0.34,Seasonal
PRM0008189,TXN00041129,P012,S002,2023-07-12,0.23,Festival
PRM0008190,TXN00041130,P012,S002,2023-07-13,0.31,Seasonal
PRM0008191,TXN00041145,P012,S002,2023-07-28,0.07,Festival
PRM0008192,TXN00041147,P012,S002,2023-07-30,0.1,Festival
PRM0008193,TXN00041149,P012,S002,2023-08-01,0.13,Clearance
PRM0008194,TXN00041150,P012,S002,2023-08-02,0.07,Clearance
PRM0008195,TXN00041167,P012,S002,2023-08-19,0.33,Clearance
PRM0008196,TXN00041170,P012,S002,2023-08-22,0.21,Seasonal
PRM0008197,TXN00041173,P012,S002,2023-08-25,0.11,Flash Sale
PRM0008198,TXN00041174,P012,S002,2023-08-26,0.23,Clearance
PRM0008199,TXN00041182,P012,S002,2023-09-03,0.34,Flash Sale
PRM0008200,TXN00041183,P012,S002,2023-09-04,0.11,Flash Sale
PRM0008201,TXN00041190,P012,S002,2023-09-11,0.4,Seasonal
PRM0008202,TXN00041197,P012,S002,2023-09-18,0.28,Festival
PRM0008203,TXN00041211,P012,S002,2023-10-02,0.39,Flash Sale
PRM0008204,TXN00041213,P012,S002,2023-10-04,0.09,Seasonal
PRM0008205,TXN00041214,P012,S002,2023-10-05,0.05,Clearance
PRM0008206,TXN00041218,P012,S002,2023-10-09,0.14,Seasonal
PRM0008207,TXN00041220,P012,S002,2023-10-11,0.13,Seasonal
PRM0008208,TXN00041222,P012,S002,2023-10-13,0.19,Clearance
PRM0008209,TXN00041228,P012,S002,2023-10-19,0.29,Clearance
PRM0008210,TXN00041229,P012,S002,2023-10-20,0.34,Clearance
PRM0008211,TXN00041230,P012,S002,2023-10-21,0.2,Clearance
PRM0008212,TXN00041231,P012,S002,2023-10-22,0.15,Seasonal
PRM0008213,TXN00041235,P012,S002,2023-10-26,0.33,Seasonal
PRM0008214,TXN00041236,P012,S002,2023-10-27,0.21,Clearance
PRM0008215,TXN00041240,P012,S002,2023-10-31,0.22,Seasonal
PRM0008216,TXN00041249,P012,S002,2023-11-09,0.14,Clearance
PRM0008217,TXN00041250,P012,S002,2023-11-10,0.18,Seasonal
PRM0008218,TXN00041251,P012,S002,2023-11-11,0.2,Flash Sale
PRM0008219,TXN00041254,P012,S002,2023-11-14,0.1,Flash Sale
PRM0008220,TXN00041263,P012,S002,2023-11-23,0.34,Seasonal
PRM0008221,TXN00041277,P012,S002,2023-12-07,0.09,Seasonal
PRM0008222,TXN00041278,P012,S002,2023-12-08,0.33,Clearance
PRM0008223,TXN00041280,P012,S002,2023-12-10,0.06,Flash Sale
PRM0008224,TXN00041283,P012,S002,2023-12-13,0.23,Flash Sale
PRM0008225,TXN00041285,P012,S002,2023-12-15,0.13,Festival
PRM0008226,TXN00041291,P012,S002,2023-12-21,0.19,Clearance
PRM0008227,TXN00041299,P012,S002,2023-12-29,0.29,Festival
PRM0008228,TXN00041302,P012,S002,2024-01-01,0.18,Flash Sale
PRM0008229,TXN00041308,P012,S002,2024-01-07,0.33,Clearance
PRM0008230,TXN00041316,P012,S002,2024-01-15,0.24,Festival
PRM0008231,TXN00041326,P012,S002,2024-01-25,0.2,Seasonal
PRM0008232,TXN00041334,P012,S002,2024-02-02,0.21,Seasonal
PRM0008233,TXN00041337,P012,S002,2024-02-05,0.17,Flash Sale
PRM0008234,TXN00041343,P012,S002,2024-02-11,0.38,Seasonal
PRM0008235,TXN00041348,P012,S002,2024-02-16,0.28,Seasonal
PRM0008236,TXN00041349,P012,S002,2024-02-17,0.09,Seasonal
PRM0008237,TXN00041354,P012,S002,2024-02-22,0.3,Clearance
PRM0008238,TXN00041357,P012,S002,2024-02-25,0.21,Festival
PRM0008239,TXN00041361,P012,S002,2024-02-29,0.35,Flash Sale
PRM0008240,TXN00041366,P012,S002,2024-03-05,0.12,Flash Sale
PRM0008241,TXN00041368,P012,S002,2024-03-07,0.38,Festival
PRM0008242,TXN00041373,P012,S002,2024-03-12,0.36,Festival
PRM0008243,TXN00041377,P012,S002,2024-03-16,0.21,Clearance
PRM0008244,TXN00041379,P012,S002,2024-03-18,0.11,Festival
PRM0008245,TXN00041382,P012,S002,2024-03-21,0.31,Clearance
PRM0008246,TXN00041394,P012,S002,2024-04-02,0.15,Clearance
PRM0008247,TXN00041401,P012,S002,2024-04-09,0.21,Flash Sale
PRM0008248,TXN00041413,P012,S002,2024-04-21,0.18,Clearance
PRM0008249,TXN00041415,P012,S002,2024-04-23,0.14,Flash Sale
PRM0008250,TXN00041423,P012,S002,2024-05-01,0.34,Clearance
PRM0008251,TXN00041426,P012,S002,2024-05-04,0.31,Clearance
PRM0008252,TXN00041431,P012,S002,2024-05-09,0.05,Festival
PRM0008253,TXN00041434,P012,S002,2024-05-12,0.34,Festival
PRM0008254,TXN00041435,P012,S002,2024-05-13,0.16,Flash Sale
PRM0008255,TXN00041450,P012,S002,2024-05-28,0.11,Festival
PRM0008256,TXN00041463,P012,S002,2024-06-10,0.39,Flash Sale
PRM0008257,TXN00041471,P012,S002,2024-06-18,0.29,Seasonal
PRM0008258,TXN00041472,P012,S002,2024-06-19,0.33,Festival
PRM0008259,TXN00041488,P012,S002,2024-07-05,0.39,Flash Sale
PRM0008260,TXN00041489,P012,S002,2024-07-06,0.14,Flash Sale
PRM0008261,TXN00041492,P012,S002,2024-07-09,0.18,Festival
PRM0008262,TXN00041495,P012,S002,2024-07-12,0.11,Festival
PRM0008263,TXN00041496,P012,S002,2024-07-13,0.38,Clearance
PRM0008264,TXN00041500,P012,S002,2024-07-17,0.34,Clearance
PRM0008265,TXN00041507,P012,S002,2024-07-24,0.25,Clearance
PRM0008266,TXN00041508,P012,S002,2024-07-25,0.12,Seasonal
PRM0008267,TXN00041537,P012,S002,2024-08-23,0.19,Festival
PRM0008268,TXN00041541,P012,S002,2024-08-27,0.23,Seasonal
PRM0008269,TXN00041547,P012,S002,2024-09-02,0.11,Flash Sale
PRM0008270,TXN00041552,P012,S002,2024-09-07,0.25,Festival
PRM0008271,TXN00041553,P012,S002,2024-09-08,0.16,Flash Sale
PRM0008272,TXN00041566,P012,S002,2024-09-21,0.09,Festival
PRM0008273,TXN00041578,P012,S002,2024-10-03,0.13,Festival
PRM0008274,TXN00041581,P012,S002,2024-10-06,0.15,Festival
PRM0008275,TXN00041587,P012,S002,2024-10-12,0.06,Seasonal
PRM0008276,TXN00041589,P012,S002,2024-10-14,0.21,Clearance
PRM0008277,TXN00041593,P012,S002,2024-10-18,0.14,Flash Sale
PRM0008278,TXN00041598,P012,S002,2024-10-23,0.12,Seasonal
PRM0008279,TXN00041600,P012,S002,2024-10-25,0.23,Clearance
PRM0008280,TXN00041602,P012,S002,2024-10-27,0.12,Festival
PRM0008281,TXN00041617,P012,S002,2024-11-11,0.38,Seasonal
PRM0008282,TXN00041619,P012,S002,2024-11-13,0.35,Flash Sale
PRM0008283,TXN00041620,P012,S002,2024-11-14,0.24,Festival
PRM0008284,TXN00041626,P012,S002,2024-11-20,0.32,Clearance
PRM0008285,TXN00041631,P012,S002,2024-11-25,0.2,Festival
PRM0008286,TXN00041635,P012,S002,2024-11-29,0.38,Seasonal
PRM0008287,TXN00041641,P012,S002,2024-12-05,0.22,Flash Sale
PRM0008288,TXN00041647,P012,S002,2024-12-11,0.06,Flash Sale
PRM0008289,TXN00041651,P012,S002,2024-12-15,0.25,Flash Sale
PRM0008290,TXN00041655,P012,S002,2024-12-19,0.06,Seasonal
PRM0008291,TXN00041661,P012,S002,2024-12-25,0.12,Festival
PRM0008292,TXN00041663,P012,S002,2024-12-27,0.14,Clearance
PRM0008293,TXN00041664,P012,S002,2024-12-28,0.26,Festival
PRM0008294,TXN00041675,P012,S003,2023-01-08,0.31,Clearance
PRM0008295,TXN00041676,P012,S003,2023-01-09,0.2,Flash Sale
PRM0008296,TXN00041679,P012,S003,2023-01-12,0.34,Clearance
PRM0008297,TXN00041686,P012,S003,2023-01-19,0.21,Flash Sale
PRM0008298,TXN00041694,P012,S003,2023-01-27,0.33,Flash Sale
PRM0008299,TXN00041696,P012,S003,2023-01-29,0.23,Festival
PRM0008300,TXN00041699,P012,S003,2023-02-01,0.12,Clearance
PRM0008301,TXN00041701,P012,S003,2023-02-03,0.1,Festival
PRM0008302,TXN00041708,P012,S003,2023-02-10,0.28,Flash Sale
PRM0008303,TXN00041716,P012,S003,2023-02-18,0.34,Flash Sale
PRM0008304,TXN00041718,P012,S003,2023-02-20,0.4,Clearance
PRM0008305,TXN00041729,P012,S003,2023-03-03,0.09,Clearance
PRM0008306,TXN00041731,P012,S003,2023-03-05,0.17,Festival
PRM0008307,TXN00041733,P012,S003,2023-03-07,0.35,Festival
PRM0008308,TXN00041739,P012,S003,2023-03-13,0.33,Seasonal
PRM0008309,TXN00041742,P012,S003,2023-03-16,0.33,Clearance
PRM0008310,TXN00041745,P012,S003,2023-03-19,0.13,Flash Sale
PRM0008311,TXN00041755,P012,S003,2023-03-29,0.18,Clearance
PRM0008312,TXN00041756,P012,S003,2023-03-30,0.3,Festival
PRM0008313,TXN00041758,P012,S003,2023-04-01,0.31,Festival
PRM0008314,TXN00041763,P012,S003,2023-04-06,0.32,Clearance
PRM0008315,TXN00041767,P012,S003,2023-04-10,0.33,Festival
PRM0008316,TXN00041770,P012,S003,2023-04-13,0.24,Clearance
PRM0008317,TXN00041771,P012,S003,2023-04-14,0.32,Festival
PRM0008318,TXN00041775,P012,S003,2023-04-18,0.15,Festival
PRM0008319,TXN00041777,P012,S003,2023-04-20,0.18,Clearance
PRM0008320,TXN00041780,P012,S003,2023-04-23,0.32,Seasonal
PRM0008321,TXN00041782,P012,S003,2023-04-25,0.24,Flash Sale
PRM0008322,TXN00041785,P012,S003,2023-04-28,0.1,Seasonal
PRM0008323,TXN00041786,P012,S003,2023-04-29,0.34,Seasonal
PRM0008324,TXN00041799,P012,S003,2023-05-12,0.13,Festival
PRM0008325,TXN00041800,P012,S003,2023-05-13,0.33,Seasonal
PRM0008326,TXN00041802,P012,S003,2023-05-15,0.06,Flash Sale
PRM0008327,TXN00041803,P012,S003,2023-05-16,0.12,Clearance
PRM0008328,TXN00041804,P012,S003,2023-05-17,0.33,Seasonal
PRM0008329,TXN00041806,P012,S003,2023-05-19,0.32,Festival
PRM0008330,TXN00041807,P012,S003,2023-05-20,0.24,Festival
PRM0008331,TXN00041810,P012,S003,2023-05-23,0.13,Festival
PRM0008332,TXN00041815,P012,S003,2023-05-28,0.25,Flash Sale
PRM0008333,TXN00041823,P012,S003,2023-06-05,0.37,Clearance
PRM0008334,TXN00041831,P012,S003,2023-06-13,0.28,Flash Sale
PRM0008335,TXN00041833,P012,S003,2023-06-15,0.26,Clearance
PRM0008336,TXN00041838,P012,S003,2023-06-20,0.24,Clearance
PRM0008337,TXN00041844,P012,S003,2023-06-26,0.36,Festival
PRM0008338,TXN00041847,P012,S003,2023-06-29,0.22,Clearance
PRM0008339,TXN00041852,P012,S003,2023-07-04,0.24,Flash Sale
PRM0008340,TXN00041854,P012,S003,2023-07-06,0.38,Seasonal
PRM0008341,TXN00041855,P012,S003,2023-07-07,0.21,Seasonal
PRM0008342,TXN00041867,P012,S003,2023-07-19,0.21,Seasonal
PRM0008343,TXN00041873,P012,S003,2023-07-25,0.11,Festival
PRM0008344,TXN00041881,P012,S003,2023-08-02,0.05,Flash Sale
PRM0008345,TXN00041888,P012,S003,2023-08-09,0.12,Festival
PRM0008346,TXN00041889,P012,S003,2023-08-10,0.16,Flash Sale
PRM0008347,TXN00041902,P012,S003,2023-08-23,0.34,Seasonal
PRM0008348,TXN00041913,P012,S003,2023-09-03,0.3,Flash Sale
PRM0008349,TXN00041918,P012,S003,2023-09-08,0.23,Seasonal
PRM0008350,TXN00041921,P012,S003,2023-09-11,0.38,Seasonal
PRM0008351,TXN00041929,P012,S003,2023-09-19,0.11,Flash Sale
PRM0008352,TXN00041933,P012,S003,2023-09-23,0.07,Seasonal
PRM0008353,TXN00041942,P012,S003,2023-10-02,0.39,Festival
PRM0008354,TXN00041950,P012,S003,2023-10-10,0.25,Seasonal
PRM0008355,TXN00041953,P012,S003,2023-10-13,0.38,Seasonal
PRM0008356,TXN00041956,P012,S003,2023-10-16,0.28,Flash Sale
PRM0008357,TXN00041958,P012,S003,2023-10-18,0.22,Seasonal
PRM0008358,TXN00041970,P012,S003,2023-10-30,0.32,Festival
PRM0008359,TXN00041971,P012,S003,2023-10-31,0.27,Festival
PRM0008360,TXN00041982,P012,S003,2023-11-11,0.14,Clearance
PRM0008361,TXN00041988,P012,S003,2023-11-17,0.16,Flash Sale
PRM0008362,TXN00042007,P012,S003,2023-12-06,0.26,Festival
PRM0008363,TXN00042009,P012,S003,2023-12-08,0.17,Flash Sale
PRM0008364,TXN00042010,P012,S003,2023-12-09,0.08,Clearance
PRM0008365,TXN00042014,P012,S003,2023-12-13,0.39,Seasonal
PRM0008366,TXN00042020,P012,S003,2023-12-19,0.31,Seasonal
PRM0008367,TXN00042024,P012,S003,2023-12-23,0.06,Festival
PRM0008368,TXN00042026,P012,S003,2023-12-25,0.18,Seasonal
PRM0008369,TXN00042029,P012,S003,2023-12-28,0.24,Festival
PRM0008370,TXN00042034,P012,S003,2024-01-02,0.38,Flash Sale
PRM0008371,TXN00042036,P012,S003,2024-01-04,0.31,Flash Sale
PRM0008372,TXN00042041,P012,S003,2024-01-09,0.26,Festival
PRM0008373,TXN00042044,P012,S003,2024-01-12,0.2,Flash Sale
PRM0008374,TXN00042048,P012,S003,2024-01-16,0.07,Flash Sale
PRM0008375,TXN00042053,P012,S003,2024-01-21,0.37,Clearance
PRM0008376,TXN00042058,P012,S003,2024-01-26,0.4,Festival
PRM0008377,TXN00042059,P012,S003,2024-01-27,0.26,Seasonal
PRM0008378,TXN00042062,P012,S003,2024-01-30,0.08,Flash Sale
PRM0008379,TXN00042067,P012,S003,2024-02-04,0.31,Festival
PRM0008380,TXN00042071,P012,S003,2024-02-08,0.39,Seasonal
PRM0008381,TXN00042073,P012,S003,2024-02-10,0.16,Festival
PRM0008382,TXN00042088,P012,S003,2024-02-25,0.28,Seasonal
PRM0008383,TXN00042091,P012,S003,2024-02-28,0.1,Flash Sale
PRM0008384,TXN00042095,P012,S003,2024-03-03,0.3,Clearance
PRM0008385,TXN00042096,P012,S003,2024-03-04,0.09,Seasonal
PRM0008386,TXN00042106,P012,S003,2024-03-14,0.25,Seasonal
PRM0008387,TXN00042113,P012,S003,2024-03-21,0.33,Seasonal
PRM0008388,TXN00042116,P012,S003,2024-03-24,0.31,Seasonal
PRM0008389,TXN00042120,P012,S003,2024-03-28,0.25,Festival
PRM0008390,TXN00042121,P012,S003,2024-03-29,0.33,Clearance
PRM0008391,TXN00042122,P012,S003,2024-03-30,0.28,Seasonal
PRM0008392,TXN00042126,P012,S003,2024-04-03,0.17,Clearance
PRM0008393,TXN00042134,P012,S003,2024-04-11,0.15,Flash Sale
PRM0008394,TXN00042137,P012,S003,2024-04-14,0.27,Festival
PRM0008395,TXN00042141,P012,S003,2024-04-18,0.17,Clearance
PRM0008396,TXN00042145,P012,S003,2024-04-22,0.11,Clearance
PRM0008397,TXN00042154,P012,S003,2024-05-01,0.34,Festival
PRM0008398,TXN00042158,P012,S003,2024-05-05,0.24,Seasonal
PRM0008399,TXN00042162,P012,S003,2024-05-09,0.09,Clearance
PRM0008400,TXN00042173,P012,S003,2024-05-20,0.23,Seasonal
PRM0008401,TXN00042186,P012,S003,2024-06-02,0.14,Flash Sale
PRM0008402,TXN00042187,P012,S003,2024-06-03,0.31,Seasonal
PRM0008403,TXN00042194,P012,S003,2024-06-10,0.11,Festival
PRM0008404,TXN00042207,P012,S003,2024-06-23,0.05,Clearance
PRM0008405,TXN00042210,P012,S003,2024-06-26,0.2,Flash Sale
PRM0008406,TXN00042213,P012,S003,2024-06-29,0.09,Flash Sale
PRM0008407,TXN00042214,P012,S003,2024-06-30,0.38,Clearance
PRM0008408,TXN00042223,P012,S003,2024-07-09,0.16,Clearance
PRM0008409,TXN00042231,P012,S003,2024-07-17,0.11,Clearance
PRM0008410,TXN00042243,P012,S003,2024-07-29,0.4,Clearance
PRM0008411,TXN00042254,P012,S003,2024-08-09,0.16,Flash Sale
PRM0008412,TXN00042258,P012,S003,2024-08-13,0.4,Flash Sale
PRM0008413,TXN00042271,P012,S003,2024-08-26,0.14,Flash Sale
PRM0008414,TXN00042281,P012,S003,2024-09-05,0.18,Seasonal
PRM0008415,TXN00042282,P012,S003,2024-09-06,0.31,Flash Sale
PRM0008416,TXN00042288,P012,S003,2024-09-12,0.3,Clearance
PRM0008417,TXN00042289,P012,S003,2024-09-13,0.34,Clearance
PRM0008418,TXN00042291,P012,S003,2024-09-15,0.28,Flash Sale
PRM0008419,TXN00042299,P012,S003,2024-09-23,0.1,Flash Sale
PRM0008420,TXN00042300,P012,S003,2024-09-24,0.08,Festival
PRM0008421,TXN00042310,P012,S003,2024-10-04,0.06,Seasonal
PRM0008422,TXN00042311,P012,S003,2024-10-05,0.19,Flash Sale
PRM0008423,TXN00042321,P012,S003,2024-10-15,0.15,Seasonal
PRM0008424,TXN00042322,P012,S003,2024-10-16,0.17,Flash Sale
PRM0008425,TXN00042328,P012,S003,2024-10-22,0.1,Flash Sale
PRM0008426,TXN00042331,P012,S003,2024-10-25,0.36,Festival
PRM0008427,TXN00042339,P012,S003,2024-11-02,0.11,Seasonal
PRM0008428,TXN00042341,P012,S003,2024-11-04,0.38,Seasonal
PRM0008429,TXN00042350,P012,S003,2024-11-13,0.24,Flash Sale
PRM0008430,TXN00042351,P012,S003,2024-11-14,0.23,Festival
PRM0008431,TXN00042353,P012,S003,2024-11-16,0.12,Flash Sale
PRM0008432,TXN00042360,P012,S003,2024-11-23,0.27,Flash Sale
PRM0008433,TXN00042376,P012,S003,2024-12-09,0.28,Seasonal
PRM0008434,TXN00042391,P012,S003,2024-12-24,0.3,Clearance
PRM0008435,TXN00042399,P012,S004,2023-01-01,0.29,Seasonal
PRM0008436,TXN00042403,P012,S004,2023-01-05,0.25,Seasonal
PRM0008437,TXN00042407,P012,S004,2023-01-09,0.23,Flash Sale
PRM0008438,TXN00042413,P012,S004,2023-01-15,0.3,Seasonal
PRM0008439,TXN00042419,P012,S004,2023-01-21,0.19,Festival
PRM0008440,TXN00042421,P012,S004,2023-01-23,0.07,Festival
PRM0008441,TXN00042433,P012,S004,2023-02-04,0.19,Flash Sale
PRM0008442,TXN00042434,P012,S004,2023-02-05,0.11,Clearance
PRM0008443,TXN00042440,P012,S004,2023-02-11,0.38,Festival
PRM0008444,TXN00042455,P012,S004,2023-02-26,0.26,Flash Sale
PRM0008445,TXN00042456,P012,S004,2023-02-27,0.15,Flash Sale
PRM0008446,TXN00042464,P012,S004,2023-03-07,0.4,Festival
PRM0008447,TXN00042467,P012,S004,2023-03-10,0.17,Flash Sale
PRM0008448,TXN00042468,P012,S004,2023-03-11,0.29,Seasonal
PRM0008449,TXN00042470,P012,S004,2023-03-13,0.24,Flash Sale
PRM0008450,TXN00042471,P012,S004,2023-03-14,0.11,Festival
PRM0008451,TXN00042493,P012,S004,2023-04-05,0.32,Seasonal
PRM0008452,TXN00042497,P012,S004,2023-04-09,0.16,Festival
PRM0008453,TXN00042505,P012,S004,2023-04-17,0.25,Festival
PRM0008454,TXN00042509,P012,S004,2023-04-21,0.21,Festival
PRM0008455,TXN00042513,P012,S004,2023-04-25,0.16,Flash Sale
PRM0008456,TXN00042514,P012,S004,2023-04-26,0.39,Seasonal
PRM0008457,TXN00042519,P012,S004,2023-05-01,0.18,Festival
PRM0008458,TXN00042522,P012,S004,2023-05-04,0.3,Seasonal
PRM0008459,TXN00042526,P012,S004,2023-05-08,0.3,Clearance
PRM0008460,TXN00042536,P012,S004,2023-05-18,0.15,Seasonal
PRM0008461,TXN00042539,P012,S004,2023-05-21,0.37,Flash Sale
PRM0008462,TXN00042544,P012,S004,2023-05-26,0.19,Festival
PRM0008463,TXN00042546,P012,S004,2023-05-28,0.38,Flash Sale
PRM0008464,TXN00042559,P012,S004,2023-06-10,0.21,Festival
PRM0008465,TXN00042560,P012,S004,2023-06-11,0.3,Seasonal
PRM0008466,TXN00042561,P012,S004,2023-06-12,0.37,Clearance
PRM0008467,TXN00042563,P012,S004,2023-06-14,0.26,Festival
PRM0008468,TXN00042568,P012,S004,2023-06-19,0.14,Seasonal
PRM0008469,TXN00042575,P012,S004,2023-06-26,0.1,Seasonal
PRM0008470,TXN00042579,P012,S004,2023-06-30,0.12,Seasonal
PRM0008471,TXN00042581,P012,S004,2023-07-02,0.4,Seasonal
PRM0008472,TXN00042582,P012,S004,2023-07-03,0.28,Festival
PRM0008473,TXN00042583,P012,S004,2023-07-04,0.24,Seasonal
PRM0008474,TXN00042586,P012,S004,2023-07-07,0.16,Festival
PRM0008475,TXN00042589,P012,S004,2023-07-10,0.24,Seasonal
PRM0008476,TXN00042603,P012,S004,2023-07-24,0.17,Clearance
PRM0008477,TXN00042620,P012,S004,2023-08-10,0.35,Clearance
PRM0008478,TXN00042623,P012,S004,2023-08-13,0.17,Clearance
PRM0008479,TXN00042634,P012,S004,2023-08-24,0.06,Clearance
PRM0008480,TXN00042635,P012,S004,2023-08-25,0.3,Seasonal
PRM0008481,TXN00042648,P012,S004,2023-09-07,0.23,Flash Sale
PRM0008482,TXN00042651,P012,S004,2023-09-10,0.4,Flash Sale
PRM0008483,TXN00042653,P012,S004,2023-09-12,0.23,Clearance
PRM0008484,TXN00042655,P012,S004,2023-09-14,0.37,Seasonal
PRM0008485,TXN00042656,P012,S004,2023-09-15,0.27,Festival
PRM0008486,TXN00042666,P012,S004,2023-09-25,0.1,Clearance
PRM0008487,TXN00042670,P012,S004,2023-09-29,0.31,Clearance
PRM0008488,TXN00042683,P012,S004,2023-10-12,0.34,Seasonal
PRM0008489,TXN00042685,P012,S004,2023-10-14,0.12,Clearance
PRM0008490,TXN00042698,P012,S004,2023-10-27,0.3,Seasonal
PRM0008491,TXN00042700,P012,S004,2023-10-29,0.34,Flash Sale
PRM0008492,TXN00042723,P012,S004,2023-11-21,0.37,Flash Sale
PRM0008493,TXN00042726,P012,S004,2023-11-24,0.18,Flash Sale
PRM0008494,TXN00042728,P012,S004,2023-11-26,0.25,Seasonal
PRM0008495,TXN00042731,P012,S004,2023-11-29,0.14,Festival
PRM0008496,TXN00042736,P012,S004,2023-12-04,0.14,Seasonal
PRM0008497,TXN00042737,P012,S004,2023-12-05,0.33,Clearance
PRM0008498,TXN00042744,P012,S004,2023-12-12,0.09,Flash Sale
PRM0008499,TXN00042747,P012,S004,2023-12-15,0.3,Festival
PRM0008500,TXN00042750,P012,S004,2023-12-18,0.29,Seasonal
PRM0008501,TXN00042752,P012,S004,2023-12-20,0.29,Flash Sale
PRM0008502,TXN00042771,P012,S004,2024-01-08,0.37,Festival
PRM0008503,TXN00042772,P012,S004,2024-01-09,0.19,Seasonal
PRM0008504,TXN00042775,P012,S004,2024-01-12,0.2,Festival
PRM0008505,TXN00042776,P012,S004,2024-01-13,0.19,Flash Sale
PRM0008506,TXN00042779,P012,S004,2024-01-16,0.27,Flash Sale
PRM0008507,TXN00042786,P012,S004,2024-01-23,0.29,Clearance
PRM0008508,TXN00042799,P012,S004,2024-02-05,0.26,Seasonal
PRM0008509,TXN00042800,P012,S004,2024-02-06,0.4,Seasonal
PRM0008510,TXN00042803,P012,S004,2024-02-09,0.13,Festival
PRM0008511,TXN00042807,P012,S004,2024-02-13,0.28,Clearance
PRM0008512,TXN00042820,P012,S004,2024-02-26,0.29,Seasonal
PRM0008513,TXN00042829,P012,S004,2024-03-06,0.15,Festival
PRM0008514,TXN00042831,P012,S004,2024-03-08,0.39,Festival
PRM0008515,TXN00042843,P012,S004,2024-03-20,0.22,Festival
PRM0008516,TXN00042846,P012,S004,2024-03-23,0.29,Seasonal
PRM0008517,TXN00042851,P012,S004,2024-03-28,0.24,Seasonal
PRM0008518,TXN00042852,P012,S004,2024-03-29,0.22,Clearance
PRM0008519,TXN00042856,P012,S004,2024-04-02,0.33,Flash Sale
PRM0008520,TXN00042865,P012,S004,2024-04-11,0.3,Festival
PRM0008521,TXN00042876,P012,S004,2024-04-22,0.3,Seasonal
PRM0008522,TXN00042880,P012,S004,2024-04-26,0.4,Festival
PRM0008523,TXN00042888,P012,S004,2024-05-04,0.2,Flash Sale
PRM0008524,TXN00042890,P012,S004,2024-05-06,0.31,Flash Sale
PRM0008525,TXN00042895,P012,S004,2024-05-11,0.26,Seasonal
PRM0008526,TXN00042897,P012,S004,2024-05-13,0.16,Flash Sale
PRM0008527,TXN00042900,P012,S004,2024-05-16,0.17,Flash Sale
PRM0008528,TXN00042918,P012,S004,2024-06-03,0.1,Flash Sale
PRM0008529,TXN00042922,P012,S004,2024-06-07,0.18,Seasonal
PRM0008530,TXN00042923,P012,S004,2024-06-08,0.12,Seasonal
PRM0008531,TXN00042932,P012,S004,2024-06-17,0.39,Festival
PRM0008532,TXN00042936,P012,S004,2024-06-21,0.13,Flash Sale
PRM0008533,TXN00042941,P012,S004,2024-06-26,0.22,Flash Sale
PRM0008534,TXN00042944,P012,S004,2024-06-29,0.1,Seasonal
PRM0008535,TXN00042947,P012,S004,2024-07-02,0.09,Seasonal
PRM0008536,TXN00042961,P012,S004,2024-07-16,0.34,Flash Sale
PRM0008537,TXN00042964,P012,S004,2024-07-19,0.31,Clearance
PRM0008538,TXN00042967,P012,S004,2024-07-22,0.12,Clearance
PRM0008539,TXN00042972,P012,S004,2024-07-27,0.39,Festival
PRM0008540,TXN00042975,P012,S004,2024-07-30,0.17,Seasonal
PRM0008541,TXN00042982,P012,S004,2024-08-06,0.31,Seasonal
PRM0008542,TXN00042988,P012,S004,2024-08-12,0.1,Clearance
PRM0008543,TXN00042993,P012,S004,2024-08-17,0.27,Clearance
PRM0008544,TXN00042996,P012,S004,2024-08-20,0.19,Flash Sale
PRM0008545,TXN00043005,P012,S004,2024-08-29,0.27,Clearance
PRM0008546,TXN00043006,P012,S004,2024-08-30,0.33,Festival
PRM0008547,TXN00043018,P012,S004,2024-09-11,0.31,Seasonal
PRM0008548,TXN00043027,P012,S004,2024-09-20,0.15,Flash Sale
PRM0008549,TXN00043054,P012,S004,2024-10-17,0.06,Clearance
